conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,tweet_english
1776214504667234306,Sat Apr 06 08:45:54 +0000 2024,0,skincare azarine krn viral gapernah cocok sunscreen udah coba emina loreal wardah skinaqua tp gak cocok pake azarine w kaget krn tekstur nya kaya pake pelembab sayang harus ganti ss kl pake azarine bruntusan,1776531766964338736,,convomf,in,trash account 🤪,0,0,0,https://twitter.com/clludykuma/status/1776531766964338736,990080544225480704,clludykuma,"Skincare Azarine because the viral is not suitable for Sunscreen, I tried Emina Loreal Wardah Skinaqua but it didn't suit Azarine W was surprised because the texture was like using a moisturizer, unfortunately I had to replace the ss using azarine bruntusan"
1776454760444621245,Sat Apr 06 07:34:46 +0000 2024,0,kalo engga coba pake emina,1776513866362716268,,kaereiyou,in,ᵐᵃʳⁱᵘˢ ᵍᶠ,0,0,0,https://twitter.com/sdumplinq/status/1776513866362716268,1300339917038301184,sdumplinq,If you don't try to use Emina
1776503453034164236,Sat Apr 06 06:59:55 +0000 2024,1,ayya lepakandi ayya by chance bjp emina power loki vaste mister ayyidhi emo emechese attiki,1776505097029382493,,daivasahaayam,in,"jagananna colony,Guntur, India",0,0,0,https://twitter.com/_apcapital/status/1776505097029382493,1411198697451388931,_apcapital,AYYA LAKANSAN AYYA BY CHANCE BJP EMINA POWER LOKI VASTE MISTER AYYIDHI EMO EMECESE ATTIKI
1776501178475684209,Sat Apr 06 06:44:21 +0000 2024,0,belum tasya approve si emina glossy stain aku uda pake emang bagus ituu,1776501178475684209,,,in,,0,1,0,https://twitter.com/rnrnnss/status/1776501178475684209,1526520263386378241,rnrnnss,Not yet Tasya approve the Emina Glossy Stain I already use it is really good
1776165711586451626,Sat Apr 06 06:41:08 +0000 2024,6,kobilo,1776500371059245543,,VanaZoeFleka,in,,0,0,0,https://twitter.com/EminaMarkovic1/status/1776500371059245543,1579489072351002624,EminaMarkovic1,Kobilo
1776157614184800618,Sat Apr 06 06:38:26 +0000 2024,0,waaa cakep cakeeppp btw kak arin coba emina creamatte gaaa,1776499691389387230,,leyareen,in,,0,0,0,https://twitter.com/cloudDice_/status/1776499691389387230,1757710701463048192,cloudDice_,waaa cakep cakeeppp btw sis arin try emina creamatte gaaaa
1776484947492294958,Sat Apr 06 06:12:14 +0000 2024,1,emina series glossy stain emang bagus sih dah 3 shade and i love all of them,1776493098002214927,,yuisoraichi,in,She/Her,0,0,0,https://twitter.com/rachasblast/status/1776493098002214927,3749577798,rachasblast,Emina Series Glossy Stain is really good 3 shades and i love all of them
1776279423601521116,Fri Apr 05 17:18:45 +0000 2024,0,emina apa kak,1776298443050459378,,apotify,in,,0,1,0,https://twitter.com/additionalsent/status/1776298443050459378,1415225175159689223,additionalsent,Emina what sis
1776296296200257949,Fri Apr 05 17:10:13 +0000 2024,1,pp ki ochina score ki vilu ade dnaiki sambandam emina unda aslau,1776296296200257949,,,in,India,0,0,0,https://twitter.com/Tony_stark_143/status/1776296296200257949,1261217242202533893,Tony_stark_143,PP Ki Ochina Score Ki Vilu Ade Dnuiki Sambandam Emina Unda Aslau
1776296015773286559,Fri Apr 05 17:09:14 +0000 2024,0,emina,1776296049105313939,,hwanjies,in,,0,0,0,https://twitter.com/hwanjies/status/1776296049105313939,1475058992149766147,hwanjies,Emina
1776118826113061354,Fri Apr 05 17:08:07 +0000 2024,0,punya voc tokped tangerang ready 1 eyebrow bnb walnut brown 2 serum emina bright 3 eyeliner stamp otwoo 4 nivea intensive mois body serum 5 lip tint bnb 11 amp 06 6 nivea body serum campe 7 ss faceto chat toko aja,1776295766895763897,https://pbs.twimg.com/media/GKarldvaUAACohR.jpg,JUALAN_AUTOBASE,in,,0,0,0,https://twitter.com/atelodiaa/status/1776295766895763897,1613635417668194304,atelodiaa,Have a VOC Tokped Tangerang Ready 1 Eyebrow Bnb Walnut Brown 2 Serum Emina Bright 3 Eyeliner Stamp Otwoo 4 Nivea Intensive Mois Body Serum 5 Lip Tint Bnb 11 Amp 06 6 Nivea Body Serum Cape 7 SS FaceTo Chat Shop
1776292465320010234,Fri Apr 05 16:55:00 +0000 2024,0,moga emina bs same day,1776292465320010234,,,in,,0,0,0,https://twitter.com/harinyalakeyiaw/status/1776292465320010234,1658835544149729281,harinyalakeyiaw,Moga Emin Bs Same Day
1776260058449678442,Fri Apr 05 16:26:47 +0000 2024,0,emina kak sensasi mozarella,1776285363352506561,,jejedy_,in,FreePalestine🇵🇸.,0,1,0,https://twitter.com/_aurellieee/status/1776285363352506561,1450957766944694274,_aurellieee,Emina Sis Mozarella sensation
1776284525892603995,Fri Apr 05 16:23:27 +0000 2024,0,omg emina 2 lagi war is over ka muti best partner gw kerja zuzur friendly banget asik ngebahas kpop nyambung inti bgtbgt gw nganggep ka muti kakak gw sayang bgtbgt baru kenal 2 minggu sehat ka muti,1776284525892603995,https://pbs.twimg.com/media/GKahXENacAAeXrY.jpg,,in,"Bekasi, Jawa Barat",0,0,0,https://twitter.com/laviorema/status/1776284525892603995,1537058052045623296,laviorema,"omg Emina 2 again war is over ka muti best partner I work Zuzur friendly really cool to discuss kpop connecting the core bgtbgt I am thinking about my brother, my dear bgtbgt only knows 2 weeks healthy ka muti ka muti"
1776248822555185457,Fri Apr 05 16:08:40 +0000 2024,0,hanasui emina,1776280804379025478,,ohmybeautybank,in,"Kota Batam, Kepulauan Riau",0,0,0,https://twitter.com/samkimdoy/status/1776280804379025478,1174245677418913794,samkimdoy,Hanasui Emina
1776274799632978428,Fri Apr 05 15:44:48 +0000 2024,0,slow balls ki rule emina pettandra chiraku denguthundhi,1776274799632978428,,,in,,0,0,0,https://twitter.com/BabuCheparthi/status/1776274799632978428,1292054472198434816,BabuCheparthi,Slow Balls Ki Rule Emina Pettandra Chiraku Denguthhundhi
1776274315404808380,Fri Apr 05 15:42:53 +0000 2024,0,emina glossy tint bau kaya sirup marjan cocopandanes doger,1776274315404808380,,,in,,0,0,0,https://twitter.com/shewasbornIucky/status/1776274315404808380,986309168,shewasbornIucky,Emina Glossy Tint Bau Smell Rich Marjan Cocopandes Doger Syrup
1776271027934576693,Fri Apr 05 15:29:49 +0000 2024,0,rcb vs rr match lo rcb ki emina advantage undante adi vallu banglore lo adatledu jaipur lo adutunnaru e match anta tugu commentators,1776271027934576693,,,in,"California, USA",0,0,0,https://twitter.com/a__v____i______/status/1776271027934576693,1581285239623933959,a__v____i______,RCB vs RR Match Lo RCB Ki Emina Advantage Undante Adi Vallu Banglore Lo Ledu Jaipur Lo Adugutunnaru E Match Anta Tugu Commentsors
1776214504667234306,Fri Apr 05 15:25:17 +0000 2024,0,muka gue jerawat parah dipakein apa gak ngaruh tetep merah gede nanah gue iseng beli emina ms pimple paket tinggal bekas doang sekarang bekas tinggal karna pake serum ungu yang terong apatuh namanyaaa lupaaa,1776269887780057358,,convomf,in,,0,1,0,https://twitter.com/sadiluff/status/1776269887780057358,1610095786322460673,sadiluff,"My face is severe pimples using whether it doesn't affect the big red pus I idly buying Emina Ms Pimple, the package is just a former, now I live because it uses the purple serum that is eggplant if you forget"
1776243452625481748,Fri Apr 05 15:06:07 +0000 2024,0,pake lipmask nya emina gak kering sii,1776265064561193261,,ohmybeautybank,in,,0,0,0,https://twitter.com/yoongikaibae/status/1776265064561193261,1308781160588173313,yoongikaibae,using lipmask Emina is not dry sii
1776075309097549860,Fri Apr 05 15:02:27 +0000 2024,0,harus reapply tapi warna ngestain emina glossy stain,1776264143097737435,,ohmybeautybank,in,"Kota Bogor, Jawa Barat",0,0,0,https://twitter.com/Shadil10/status/1776264143097737435,230392130,Shadil10,have to be reapply but the color of Emina Glossy Stain's color
1776257867915595796,Fri Apr 05 14:37:31 +0000 2024,1,cw bibir biar bibir gak two tone gin dipakein ya udah pake pure paw paw lip mask emina masih item,1776257867915595796,https://pbs.twimg.com/media/GKaJHhLaMAAQrD7.jpg,,in,liang zhen yuan,0,8,0,https://twitter.com/jaywon_ist/status/1776257867915595796,1313782027930411010,jaywon_ist,cw lips so that the lips are not two tone gin using it already using pure paw paw lip mask emina is still an item
1776237544059048147,Fri Apr 05 14:32:02 +0000 2024,0,pure paw paw kalo suka berat minyak emina kalo gak suka berat,1776256486878089520,,ohmybeautybank,in,,0,0,0,https://twitter.com/ultramwIIk/status/1776256486878089520,1761952762844344320,ultramwIIk,Pure Paw Paw if you like the weight of Emina's oil if you don't like heavy
1776201433928630460,Fri Apr 05 10:53:16 +0000 2024,0,surprisingly twc emina cocok gue gue gapernah cinta sama sendiri kayak gue cantik banget bjir wakakakakaka,1776201433928630460,,,in,,0,2,0,https://twitter.com/beti1189787/status/1776201433928630460,1733907799816769536,beti1189787,Surprisyly TWC Emina suits me I don't know my own love like I am very beautiful bjir wakakakakaka
1776075309097549860,Fri Apr 05 10:23:39 +0000 2024,0,emina poppin matte lalu udah buktiin awet bukan sisa stain aja itu lipcream aku gak rekomendasi rasa berat agak kering,1776193978645557401,,ohmybeautybank,in,✱⁶ • Léaland • she/her • 🍉,0,0,0,https://twitter.com/kikirwn/status/1776193978645557401,1614868909,kikirwn,"Emina Poppin Matte then proof that it is not durable, not the rest of the stain, I don't recommend a rather dry weight"
1775862940534796405,Fri Apr 05 10:25:24 +0000 2024,0,madya lo telanga enduku vachindi ra erri pooka and evadu evadini tarimari okasari gurthu chesuko akkada prajalu leru aa tg emina india lo ledu aa indian constituency telusu aa lekapothe veedu emina kothadi rasada,1776194420380967417,https://pbs.twimg.com/media/GKZPaYzXoAAq_YW.jpg,paddler_truth,in,,0,1,0,https://twitter.com/Kojjajagan420/status/1776194420380967417,1714578166222602240,Kojjajagan420,Madya Lo Telanga Enduku Vachindi Ra Erri Pooka and Evadu Evadini Tarimari Okasari Gursuko Akkada Prajalu Leru Aa Tg Emina India Lo Lo Lo Indian Constituency Telusu Aa Lekapothe Veedu Emin Kothadi Rasada
1776188724860104716,Fri Apr 05 10:45:29 +0000 2024,0,oray poram boku vedava kadupuku annam tintunnava leda enka emina tintunnava who killed baba abbai killed baba any doubts amp paytm dogs,1776199476115603602,https://pbs.twimg.com/ext_tw_video_thumb/1776199426035630080/pu/img/vKmvZszza2xfIEN1.jpg,InturiKiran7,in,"Indiana, USA",0,1,0,https://twitter.com/apshem143/status/1776199476115603602,3011237690,apshem143,Oray Poram Boku Vedava Kadupuku Annam Tintunnava Leda Empintunnava Who Killed Baba Abbai Killed Baba Any Double Amp Paytm Dogs
1776189351871086745,Fri Apr 05 10:05:26 +0000 2024,0,cari produk wardah amp emina favorit guardian lagi promo beauty days diskon 30 promo laku sd 4 apr 24 seluruh guardian beda harga utk bal kendari amp kupang,1776189393356873774,https://pbs.twimg.com/media/GKZKzVragAAdr-5.jpg,GuardianID,in,Indonesia,0,0,1,https://twitter.com/GuardianID/status/1776189393356873774,498462765,GuardianID,Find Wardah Amp Emina Favorite Guardian Products Again Promo Beauty Days Discount 30 Promo Laku 4 Apr 24 All Guardians Different Price for Bal Kendari Ampang Kupang
1776170702011576470,Fri Apr 05 09:54:47 +0000 2024,2,aaaa ampunn makasiihh make originote bundle serum brightening kuning moist nyaa toner nya make emina fw nya make you hyamino acne,1776186713758728192,,kurominei_,in,,0,1,0,https://twitter.com/needahugss/status/1776186713758728192,1582861778652139520,needahugss,aaaa ampunn then make originote originote bundle serum brightening yellow moist nyaa toner make emina fw make you hyamino acne
1776167242889331152,Fri Apr 05 08:37:24 +0000 2024,1,mawa ivvala belagina smabar jaathi gudda pagaladengali meeru nitish mar reddy ni dinchandi mawa ivvala emina cheyyandi day end ki two points mana ravali,1776167242889331152,https://pbs.twimg.com/tweet_video_thumb/GKY2sEFXUAEUnr4.jpg,SunRisers,in,Warangal,0,0,0,https://twitter.com/PremReddy1729/status/1776167242889331152,745455501320683520,PremReddy1729,MAWA IVVALA BELAGINA SMABAR JAATHI GUDDA PAGALADEALI MEERU NITISH MAR REDDY NI DINCHANDI MAWA IVVALA EMINA CHEYYANDI DAY END KI TWO POINTS WHERE RAVALI
1755999111038586889,Fri Apr 05 08:30:25 +0000 2024,0,next emina creammy tint tinggal 19k aja pakai voucher thr,1776165481944342534,,akufa_,in,,0,0,0,https://twitter.com/akufa_/status/1776165481944342534,1031035966989819904,akufa_,Next Emina Creammy Tint Only 19K Just Using a Thr Voucher
1776060619386753066,Fri Apr 05 08:26:04 +0000 2024,0,emina shade kak,1776164388225073597,,dvnkinchoco,in,"Papua Barat, Indonesia",0,1,0,https://twitter.com/kaktushitamm/status/1776164388225073597,343165967,kaktushitamm,Emina shade sis
1776160882348990544,Fri Apr 05 08:16:24 +0000 2024,0,family tho chudchu gak film entertainment kada ani anna neku emina prblm ha mawa chpu tis dhngtha epude,1776161956388634875,,Always_Akash7,in,rajam,0,1,0,https://twitter.com/Vicky1212053/status/1776161956388634875,1733671410999205888,Vicky1212053,Family Tho Chudchu Not Entertainment Film Kada Ani Anna Neku Emina Prblm Ha Mawa Chpu Tis Dhngtha Epude
1776156570688118846,Fri Apr 05 08:05:53 +0000 2024,0,so far emina glossy stain mas bagus aku liptint bnb lumayann lembab emina,1776159308746575985,,telyufess,in,Woozi's Universe Factory,0,0,0,https://twitter.com/blushcherrry/status/1776159308746575985,1296111364117639168,blushcherrry,"So far Emina Glossy STAIN Mas Good, I'm Liptint Bnb Pretty Moist Emina"
1776157818032099358,Fri Apr 05 08:01:53 +0000 2024,0,nih nder emina,1776158302230966344,,undipmenfess,in,,0,0,0,https://twitter.com/hayena00_/status/1776158302230966344,1664629997032685570,hayena00_,here nder emina
1776153801516359964,Fri Apr 05 07:44:00 +0000 2024,0,ganti face wash emina break out ganti ke azarine break out mending apa stop aja wajah tolong paham klo boikot,1776153801516359964,,,in,,0,0,0,https://twitter.com/kang_twit_/status/1776153801516359964,1609443879522299905,kang_twit_,"Change face wash emina break out change to azarine break out better if just stop the face, please understand if the boycott"
1776153071866818758,Fri Apr 05 07:41:06 +0000 2024,0,putus bnb kemarin pas swatch guardian warna sama emina punya stainnya oke sekaliiii hihi di tokped dapet diskon lagi owyea,1776153071866818758,https://pbs.twimg.com/media/GKYpzneboAA-DaS.jpg,,in,해달즈,0,0,0,https://twitter.com/jiminouzer/status/1776153071866818758,1443026540392955905,jiminouzer,"broke up yesterday when the Swatch Guardian color and Emina had the stain, okay hihi at the tokped to get another discount"
1776127178889154581,Fri Apr 05 07:31:35 +0000 2024,0,chance isthey gak emina chesekiungaa,1776150679427461135,https://pbs.twimg.com/tweet_video_thumb/GKYnn2hXgAE5U1i.jpg,trulyRtFan,in,vundali anipinchinaa deggara,0,1,0,https://twitter.com/Raghavaraj007/status/1776150679427461135,1319256519901233153,Raghavaraj007,Chance Isthey Gak Emina Chesekungaa
1776126586972197330,Fri Apr 05 07:24:04 +0000 2024,0,assala endi me bhada personal emina unte dm chesukondi,1776148786160832752,,PrabhAshhu,in,,0,2,0,https://twitter.com/Yashu06950793/status/1776148786160832752,1491453401669914626,Yashu06950793,Assala Endi Me Bhada Personal Emina Unt Dm Chesukondi
1776010215265054739,Fri Apr 05 07:01:11 +0000 2024,0,edhi emina industry disasters gak bolashankar and acharya top 2 lo vunnayi le,1776143027360162075,,kaatrajda,in,VIZIANAGARAM,0,2,0,https://twitter.com/SANTOSHKUMARCHE/status/1776143027360162075,1049479680,SANTOSHKUMARCHE,Edhi Emina Industry Disasters Gak Bolashankar and Acharya Top 2 Lo Vunnayi Le
1776142629660451154,Fri Apr 05 06:59:36 +0000 2024,0,ad make face wash emina gak aku tuh cocok banget fw ny emina formula sekarang ganti formula beruntus abis minta rekomendasi gak fw kyk fw emina formula,1776142629660451154,https://pbs.twimg.com/media/GKYgTyKakAEkuUL.jpg,,in,,0,0,0,https://twitter.com/RaeVince_/status/1776142629660451154,1731202422650155008,RaeVince_,"ad Make Face Wash Emina I don't really match FW, Mrs. Emina Formula, now replace the formula, after asking for recommendations, not fw."
1776136178871537922,Fri Apr 05 06:41:36 +0000 2024,0,pake emina tpi temen mop bagus mad for makeup bagus bgtt luvv bless pinkflash face pallet jdi blush luxcrime matte lupa warna ato dazzle me klo on budget smua aku pakee btw skin type concern sama,1776138099988308250,,ohmybeautybank,in,,0,0,0,https://twitter.com/judicieuxbel/status/1776138099988308250,1150439674277576705,judicieuxbel,Use Emina but a good mop friend mad for makeup really good luvv bless pinkflash face pallet jdi blush luxcrime matte forgot color or dazzle me if on budget all I use btw btw skin type concerned
1775886446009946621,Fri Apr 05 06:20:20 +0000 2024,0,takon ngono niate mek kate ngobrol2 ngrasani nder awak wes kadung sensi gara2 mek kek i 2jt,1776132746169254021,,sbyfess,in,,0,0,0,https://twitter.com/EminaTheCat/status/1776132746169254021,1413755091471921162,EminaTheCat,takon ngono niate mek kate chatting ngrasi nder crew wes kadung sensi because of mek kek i 2 million
1775831291075928523,Fri Apr 05 06:07:22 +0000 2024,0,em bathukulu ra meevi paytm cheste emina chestarara mu kuda paytm lo money pampistsm okasari maa mogga gudavanra,1776129483013263837,,BalaaTweets,in,,0,0,0,https://twitter.com/Praveen79425831/status/1776129483013263837,1419696173544206342,Praveen79425831,Em Bathukulu Ra Meevi Paytm Cheste Emina Chestarara Mu Horse Paytm Lo Money Pampistsm Okasari Maa Mogga Gudavanra
1776121654848151593,Fri Apr 05 05:56:29 +0000 2024,0,pake emina bagus kemaren nyoba pake pixy reng balik emina,1776126743340048874,,Bougenvilleas,in,,0,0,0,https://twitter.com/alooonop/status/1776126743340048874,1252983504373080065,alooonop,using Emina is good yesterday trying to use Pixy Reng back Emina
1776121654848151593,Fri Apr 05 05:41:31 +0000 2024,0,make over yang emina pore ranger,1776122977899388990,,Bougenvilleas,in,,0,0,0,https://twitter.com/anisafisy/status/1776122977899388990,1379812382218678273,anisafisy,Make Over the Emina Pore Ranger
1775931261103866080,Fri Apr 05 05:31:09 +0000 2024,2,inthavaraku ward member gak kuda gelavani poramboku pk gadiki cm jagan tho emina polika vundha ra sainik,1776120368820007214,,PnHarini,in,,0,0,0,https://twitter.com/iamNi52/status/1776120368820007214,1205813445926342656,iamNi52,Inthavaraku Ward Member Gak Gelavani Horse Poramboku PK Gadiki Cm Jagan Tho Emina Polika Vundha RA Science
1775891179143626854,Fri Apr 05 05:19:54 +0000 2024,0,aaa gituu kalo azarine sih coba liat shade 6 cherry cupcake gelap hint ungu gituu ngga emina glossy stain shade 01 autumn kalo pake tipis2 warna tua dari segi glossy hydrating better azarine turut gak banget tp,1776117536523977109,https://pbs.twimg.com/media/GKYJfG4boAAGM1v.jpg,Sunyshine9,in,,0,0,0,https://twitter.com/makeudrunk/status/1776117536523977109,1401527737840373760,makeudrunk,"Aaa, if Azarine, try to see the 6 Cherry Cupcake Dark Hint Purple Shade, so it doesn't Emin Glossy Stain Shade 01 Autumn if you use thin colors in terms of glossy hydrating better azarine is not really TP but"
1775929521956610305,Fri Apr 05 05:07:14 +0000 2024,0,timur negara raul los gak sih,1776114348995522859,,18fesss,in,,0,0,0,https://twitter.com/EminaTheCat/status/1776114348995522859,1413755091471921162,EminaTheCat,east of the country raul los or not
1775880797226176516,Fri Apr 05 05:05:43 +0000 2024,0,bener aku gak gede2 banget krn pinggang sama pantat gede liat saru banget,1776113967427186870,,convomfs,in,,0,0,0,https://twitter.com/EminaTheCat/status/1776113967427186870,1413755091471921162,EminaTheCat,really I'm not really big because my waist and big buttock
1776024790353977442,Fri Apr 05 04:52:55 +0000 2024,0,securalism ani chepu moda gudupistunaru secular ani chepi hindhu temples medhi taxes kodtunaru secular ani chepi jai sri ram annaku but allah ne emina ante kodtam ani cheppandhi e secular ani chepii conversion cheyandhisecular ani chepi total demographics ne change cheyandi,1776110746105266424,,PawaniismJSP,in,,0,0,0,https://twitter.com/THE_VALOR_AT_1/status/1776110746105266424,1679689768966459394,THE_VALOR_AT_1,Securism Ani Chepu Gudupistunaru mode secular ani chepi hindhu temples medhi taxes kodtunaru secular ani jai sri ram annaku but Allah ne emina ante kodtam ani cheppandhi e secular ani chepii conversion cheyandhisecular ani chepi
1776108874850029638,Fri Apr 05 04:45:28 +0000 2024,0,helldivers 2 demokrasi bumi super,1776108874850029638,,,in,Outer Space,0,0,0,https://twitter.com/Rinka_Emina/status/1776108874850029638,876769202,Rinka_Emina,Helldivers 2 Democracy Earth Super
1775930479944028578,Fri Apr 05 04:40:55 +0000 2024,0,kalo storynua dri gak,1776107727229686208,,Doyolali,in,,0,0,0,https://twitter.com/EminaTheCat/status/1776107727229686208,1413755091471921162,EminaTheCat,if the story is not from
1776098703998398940,Fri Apr 05 04:30:57 +0000 2024,0,turut emina ini,1776105220638150914,https://pbs.twimg.com/media/GKX-SCxa8AAYijS.jpg,ohmybeautybank,in,,0,0,0,https://twitter.com/tikabelanja/status/1776105220638150914,1608645725839327235,tikabelanja,this Emina
1776082749067256217,Fri Apr 05 04:11:46 +0000 2024,0,emina fun sz nderr,1776100391048106032,,unnesmenfess,in,🌏,0,0,0,https://twitter.com/sugarincrus/status/1776100391048106032,2932194145,sugarincrus,Emina Fun Size Dr.
1776100087137222750,Fri Apr 05 04:10:33 +0000 2024,10,giveaway spesial lebaran paket skincare emina bright stuff syarat follow amp rt like tweet rep username aku cek ongkir tanggung menang goodluck,1776100087137222750,https://pbs.twimg.com/media/GKX5nchaEAADC-j.jpg,,in,,0,9,10,https://twitter.com/criticalcrimes/status/1776100087137222750,1309677190229889024,criticalcrimes,Special Giveaway Eid Skincare Package Emina Bright Stuff Terms Follow Amp RT Like Tweet Rep Username I check the responsibility of the responsibility of GoodLuck
1776089317481533584,Fri Apr 05 04:08:49 +0000 2024,1,anna darsi carder undi leaders leru idi nijam mundlamur tallur mandals tdp ki favour donakonda ysrcp ki full favour kurichedu half darsi vallaki favour gaa undi anukuntanna as my knowledge edi emina ide oruptho vellali buchepalli ni odiamchali,1776099651487424782,,KanthuSpeaks,in,,0,0,0,https://twitter.com/balakot67767333/status/1776099651487424782,1610882645554237441,balakot67767333,Anna Darsi Carder Undi Leaders Leru Idi Nijam Mundlamur Tallur Mandals Tdp Ki Favor Donakonda Ysrcp Ki Favor Favor Kurickedu Half Darsi Favori Favor Gaa Undi Anukuntanna As My Knowledge Emina Emin Ideas Idea Vellali Buchepalli ni Odiamchali
1775923194698109425,Fri Apr 05 03:59:23 +0000 2024,0,otot ngempet pipis lemah baru dengan lain gampang ngompol an kyk nunung ya tunggu aja sih ntar sesuai tambah usia lama2,1776097274621546796,,18fesss,in,,0,0,0,https://twitter.com/EminaTheCat/status/1776097274621546796,1413755091471921162,EminaTheCat,"The muscle is getting a new pee with the others, it's easy to wet the nunung, just wait for it to be added to the old age"
1776092415939756225,Fri Apr 05 03:49:05 +0000 2024,0,gue gak suka emina krn murah sih mnrt gue kualitas aja banding harga lip serum tuh lip balm gak bikin kering pecahpecah inti lu kirim sama aja kyk lip balm warna,1776094682910773584,,skyRin_22,in,,0,1,0,https://twitter.com/mayararlert/status/1776094682910773584,1386558232580087808,mayararlert,"I don't like Emina because it's cheap, I'm just the quality of the price of lip serum, the lip balm doesn't make it dry, bro, you just send it the same as the lip balm color"
1776082749067256217,Fri Apr 05 03:33:06 +0000 2024,0,emina sun battle fun size nder,1776090663400129006,,unnesmenfess,in,,0,0,0,https://twitter.com/rebelli9n/status/1776090663400129006,1197375851584606208,rebelli9n,Emina Sun Battle Fun Size Nder
1776087287140581620,Fri Apr 05 03:25:31 +0000 2024,0,pake emina bagus sii ngelembabin,1776088754744398121,,ohmybeautybank,in,,0,0,0,https://twitter.com/ryeuze/status/1776088754744398121,1478626343445090304,ryeuze,Use Emina Good Sii Moist
1776068175853183188,Fri Apr 05 03:08:49 +0000 2024,1,mangkanya kalo dibandingin hepatitis mending diabetes anjir,1776084549866549313,,jersandreas,in,,1,1,1,https://twitter.com/EminaTheCat/status/1776084549866549313,1413755091471921162,EminaTheCat,the name if compared to hepatitis mending diabetes anjir
1776082749067256217,Fri Apr 05 03:05:41 +0000 2024,0,emina lip produk nya an,1776083762100707461,,unnesmenfess,in,"Semarang, Jawa Tengah",0,0,0,https://twitter.com/fastikuat/status/1776083762100707461,1549405441335099395,fastikuat,Emina lip product
1775723594225762634,Fri Apr 05 02:34:13 +0000 2024,0,lip emina bagus nama,1776075844403986459,,shalpinkies,in,Journalism • INTJ-T,0,1,0,https://twitter.com/solarpowwer/status/1776075844403986459,1612771265701613568,solarpowwer,Lip Emina Bagus Name
1775886919265857968,Fri Apr 05 02:06:07 +0000 2024,0,ss emina muka kusem banget pake,1776068771859571073,,ohmybeautybank,in,,0,0,0,https://twitter.com/mindsaprizzn/status/1776068771859571073,1644602561700433921,mindsaprizzn,SS Emina's face is really using
1775864291977265169,Fri Apr 05 01:33:24 +0000 2024,7,nik aaku telidu puku telidu ani ardamaindi le gani peddha directors ah atlee theri thiyyakamundu peddha director ah nelson peddha director ah beast ki mundu lokesh peddha director ah kaithi ki mundu vamsi paidipally emina pan india director ah kerala lo fanbase chusko,1776060538197262559,,Venugopal_k143,in,,0,0,0,https://twitter.com/bharathhh_h/status/1776060538197262559,1268033320157249536,bharathhh_h,NIK AAKU Telidu Puku Telidu Ani Ardamaindi Le Gani Peddha Directors Ah Atlee Theri Thiyyakamundu Peddha Director Ah Nelson Peddha Director Ah Beast Ki Mundu Location Peddha Director Ah Kaithi Ki Mundu Vamsi Paidipally Entia India
1775805089523048678,Fri Apr 05 01:24:34 +0000 2024,2,iya uji ada nama window period hasil negatif palsu gak pengaruh krn virus mati lama luar tubuh manusia gak ngerti nular tuh gimana jarum gak ganti atau habis harvest langsung pakai darah itu,1776058313928761445,,_nunec,in,,0,0,0,https://twitter.com/EminaTheCat/status/1776058313928761445,1413755091471921162,EminaTheCat,"Yes, test there is the name of the window period that fake negative results does not influence because the virus dies old outside the human body does not understand the ben innate how the needle does not replace or run out of harvest directly using the blood"
1775886919265857968,Fri Apr 05 00:59:44 +0000 2024,0,emina lip mask bagus banget bener2 gak prnh bibir kering lama puasa kalo rajin pake tidur besok pagi bibir lembut sedikit lengket tp wajar aja pake lipstik aku pakein dikiiiitt banget rasa bibir gak gelap,1776052064872968401,,_puddinxyz,in,,0,1,0,https://twitter.com/lightnue_/status/1776052064872968401,142201368,lightnue_,"Emina Lip Mask is really good, it's not really dry lips for long fasting if you are diligent in sleeping tomorrow morning, soft lips are a little sticky, but it's only natural to use lipstick I use the taste of the lips not dark"
1775802976902447363,Fri Apr 05 00:50:17 +0000 2024,0,emina shade easy peasy nder,1776049686031532262,,ohmybeautybank,in,legal ★,0,0,0,https://twitter.com/prioritxy/status/1776049686031532262,2350227313,prioritxy,Emina Shade Easy Peasy Nder
1776043347322531852,Fri Apr 05 00:25:05 +0000 2024,0,eyeliner pencil emina oke dijadiin lip liner,1776043347322531852,,,in,homophobes dni,0,1,0,https://twitter.com/priceywicey/status/1776043347322531852,1283956223092461568,priceywicey,Eyeliner Pencil Emina Okay is a lip liner
1775886919265857968,Fri Apr 05 00:02:04 +0000 2024,0,sunscreen emina bikin kusem scrub apricot st ives bikin pori2 gede sampe gak berani abisin eyeliner brasov krn bolong2 kl dipake kulit minyak mending nambah dikit pink flash aloe gel natrep gak cocok alkohol cocok aloe gel celebon,1776037553168326778,,ohmybeautybank,in,trash account 🤪,0,0,0,https://twitter.com/clludykuma/status/1776037553168326778,990080544225480704,clludykuma,"Emina Sunscreen Makes Apricot St Ives Scrub Cusem makes big pores until you don't dare to abisin Brasov eyeliner because it is used in the skin of oil, it is used to add a little pink flash aloe gel Natrep not suitable alcohol according to aloe gelebon"
