conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,category,relevansi,tipe_akun
1780880000000000000,Thu Apr 18 09:00:32 +0000 2024,0,Evakuasi korban banjir di Muratara juga menggunakan truk serbaguna. Selain perahu bantuan yang diserahkan BPBD Sumsel berupa 50 paket sembako matras 50 lembar selimut 50 lembar hygiene kit 50 kotak nasi goreng 50 bungkus sabun cuci tangan 50 botol dan 2 unit perahu karet. https://t.co/cGXtMsPo6V,1.78088e+18,https://pbs.twimg.com/media/GLb4Y8JakAAOH5l.jpg,detik_sumbagsel,in,,0.0,1.0,0.0,https://x.com/detik_sumbagsel/status/1780884102960525658,1.69174e+18,detik_sumbagsel,banjir,relevan,media
1780880000000000000,Thu Apr 18 09:00:31 +0000 2024,1,Pemprov salurkan bantuan Pemprov Sumsel menyalurkan bantuan paket sembako dan kebutuhan warga terdampak banjir di Musi Rawas Utara (Muratara). Bantuan 2 unit perahu juga diberikan untuk bisa melakukan evakuasi korban yang terjebak banjir. Simak thread ini https://t.co/jJTvx8qYgl,1.78088e+18,https://pbs.twimg.com/media/GLb4MJhb0AA1qRh.jpg,,in,,0.0,1.0,1.0,https://x.com/detik_sumbagsel/status/1780884099676422547,1.69174e+18,detik_sumbagsel,banjir,relevan,media
1780770000000000000,Thu Apr 18 01:37:37 +0000 2024,8,Detik2 warga bergelantungan selamatkan diri sebelum jembatan putus diterjang banjir (17-4-2024) Desa Karang Anyar Kecamatan Rupit Kabupaten Musi Rawas Utara (Muratara) Sumatera Selatan (Sumsel). Abeey https://t.co/c82O4gTIwb,1.78077e+18,https://pbs.twimg.com/ext_tw_video_thumb/1780772191866638337/pu/img/AFKwiHYZWhcCqHFM.jpg,,in,,0.0,0.0,1.0,https://x.com/txtviral45/status/1780772641827332295,1.76414e+18,txtviral45,banjir,relevan,media
1780760000000000000,Thu Apr 18 01:03:15 +0000 2024,0,Tim SAR Satbrimob Polda Sumsel Batalyon B Pelopor Evakuasi Warga Korban Banjir di Muratara https://t.co/Bqa78NMFeX,1.78076e+18,,,in,Jakarta,0.0,0.0,0.0,https://x.com/MataPers2018/status/1780763994439184759,238635988.0,MataPers2018,banjir,relevan,media
1780630000000000000,Wed Apr 17 16:19:14 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/ioo8Z722Bv,1.78063e+18,https://pbs.twimg.com/media/GLYTeNjaMAARrdV.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1780632121000030269,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1780600000000000000,Wed Apr 17 14:08:37 +0000 2024,0,Banjir di Musi Rawas Sumsel: 6 Jembatan Putus 1 Orang Hilang. #newsupdate #update #news #text https://t.co/7BbGX0AFmg,1.7806e+18,,,in,,0.0,0.0,1.0,https://x.com/kumparan/status/1780599248591176066,7.59693e+17,kumparan,banjir,relevan,media
1780590000000000000,Wed Apr 17 13:26:35 +0000 2024,3,Ribuan Rumah Terendam 4 Jembatan Putus dan 1 Orang Hilang Akibat Banjir di Sumsel https://t.co/fAPUA2RglB,1.78059e+18,,,in,,0.0,3.0,1.0,https://x.com/VIVAcoid/status/1780588670019662129,41730943.0,VIVAcoid,banjir,relevan,media
1780540000000000000,Wed Apr 17 10:00:02 +0000 2024,2,Tenggelamnya Masjid Al-Mukmin di Desa Sukamenang Kec. Karang Jaya Kab. Musi Rawas Utara akibat banjir besar yang melanda desa tersebut mengakibatkan kerugian materil yang sangat besar dan butuh penanggulangan serius #pasangmataÂ #banjir #sumsel https://t.co/nP73p5hu1N https://t.co/0Z3xwhwTvw,1.78054e+18,https://pbs.twimg.com/media/GLW8rx7bMAAtnTU.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/PasangMata/status/1780536691239067902,2232398486.0,PasangMata,banjir,relevan,media
1780530000000000000,Wed Apr 17 09:44:10 +0000 2024,1,Banjir bandang di Kabupaten Musi Rawas Utara (Muratara) memakan korban jiwa. Satu orang warga bernama Tain (70) dilaporkan hilang terseret arus yang terjadi sejak kemarin. #IDNTimesSumsel https://t.co/MGwLzIPhSh https://t.co/Jcm5Isnlmg,1.78053e+18,https://pbs.twimg.com/ext_tw_video_thumb/1780532566468239360/pu/img/Xyj8LQiQwtGmAsrp.jpg,,in,"Sumatera Selatan, Indonesia",0.0,0.0,2.0,https://x.com/IDNTimesSumsel/status/1780532697296998519,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1780520000000000000,Wed Apr 17 09:06:57 +0000 2024,1,@rohta_julian Video tiktok lucu-lucu. Videonya banjir tapi soundnya ada suara tembakan. Demi konten sih ,1.78052e+18,,rohta_julian,in,"Kota Palembang, Sumatera Selat",0.0,0.0,0.0,https://x.com/Rosidin_Sumsel/status/1780523330451493184,8.80458e+17,Rosidin_Sumsel,notrelevan,notrelevan,individu
1780520000000000000,Wed Apr 17 08:59:48 +0000 2024,0,Robohnya jembatan beton Desa Sukamenang Kec. Karang Jaya Kab. Musi Rawas Utara Prov. Sumatera Selatan yang diakibatkan banjir besar yang melanda desa tersebut. Puluhan rumah terendam banjir #pasangmata #banjir #jembatanroboh #sumsel https://t.co/L4eIeOvCwv https://t.co/E9QZj7IMkY,1.78052e+18,https://pbs.twimg.com/media/GLWu5KobMAAvHqy.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/PasangMata/status/1780521530474242525,2232398486.0,PasangMata,banjir,relevan,media
1780510000000000000,Wed Apr 17 08:03:37 +0000 2024,0,Sempat Dikritik Habis-habisan Kini Penampilan Aaliyah Massaid Saat Ziarah ke Makam Justru Banjir Pujian: Sempat Dikritik Habis-habisan Kini Penampilan Aaliyah Massaid Saat Ziarah ke Makam Justru Banjir Pujian. Simak informasi lengkapnya berikut https://t.co/gVTpSQqpQy,1.78051e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1780507394562568507,1.49783e+18,sumsel24,notrelevan,notrelevan,media
1780500000000000000,Wed Apr 17 07:37:06 +0000 2024,0,Arus Banjir Bandang Muratara Seret Lansia Hingga Hilang https://t.co/hLY9b1gvsU,1.7805e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1780500722347565298,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1780490000000000000,Wed Apr 17 06:41:44 +0000 2024,0,Akibat peristiwa ini sebanyak 8 desa tersapu derasnya banjir hingga merendam ratusan rumah warga yang bermukim di bantaran sungai dengan ketinggian air hingga 1 5 meter. #Banjir #Curah #Hujan #Tinggi #Sungai #Rupit #Musi #Sumsel,1.78049e+18,,Metro_TV,in,,0.0,0.0,0.0,https://x.com/Metro_TV/status/1780486785187074158,57261519.0,Metro_TV,banjir,relevan,media
1780480000000000000,Wed Apr 17 06:05:06 +0000 2024,0,Pamer Barang Mewah hingga Mobil Mewah Seharga 2 7 M Fuji Justru Banjir Cibiran Netizen: Uang Darimana Bisa Kaya Mendadak: Pamer Barang Mewah hingga Mobil Mewah Seharga 2 7 M Fuji Justru Banjir Cibiran Netizen: Uang Darimana Bisa Kaya Mendadak. https://t.co/42lPFqfBWq,1.78048e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1780477568833171834,1.49783e+18,sumsel24,notrelevan,notrelevan,media
1780470000000000000,Wed Apr 17 05:51:12 +0000 2024,3,Banjir Bandang Terjang Musi Rawas Utara Sumsel: 2 Warga Meninggal https://t.co/uORJHcsouM,1.78047e+18,,,in,,0.0,0.0,0.0,https://x.com/CNNIndonesia/status/1780474071723155458,17128975.0,CNNIndonesia,banjir,relevan,media
1780320000000000000,Tue Apr 16 19:32:35 +0000 2024,0,Banjir Bandang di Muratara 17 Rumah Hanyut dan 3 Jambatan Gantung Putus | Sumsel - https://t.co/r72skPCBwz https://t.co/g2Q5AtM3rE,1.78032e+18,,,in,Mundi Salutem,0.0,0.0,0.0,https://x.com/ISalutem/status/1780318388025467030,1.31118e+18,ISalutem,banjir,relevan,individu
1780290000000000000,Tue Apr 16 17:20:28 +0000 2024,10,Update terkini Warga di ibukota Muara Rupit Kabupaten Muratara Sumsel ramai di atas jembatan memantau perkembangan banjir bandang Selasa (16/4/2024). https://t.co/WWApnqU16i,1.78029e+18,https://pbs.twimg.com/ext_tw_video_thumb/1780284683709972481/pu/img/tKZk2LcMwVowdv9-.jpg,,in,,0.0,0.0,2.0,https://x.com/InfoFPMKI/status/1780285143275708719,1.48166e+18,InfoFPMKI,banjir,relevan,media
1780230000000000000,Tue Apr 16 13:49:58 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/aDc1AVO66X,1.78023e+18,https://pbs.twimg.com/media/GLSntfkXQAADjbp.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1780232167156486587,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1780100000000000000,Tue Apr 16 06:00:30 +0000 2024,7,@ikhwanuddin Dikampung saya daerah Muba Sumsel kan dari dulu para buyut bikin nya rumah panggung skrg PD bikin rumah permanen minimalis walhasil kalo sungai meluap air nya naik itu rumah pd kelelep rumah2 lama yg tinggi pondasi kayu aman ga tergenang banj,1.78011e+18,,ikhwanuddin,in,,0.0,0.0,0.0,https://x.com/Ariprastmaulana/status/1780114022345605357,1.45681e+18,Ariprastmaulana,banjir,relevan,individu
1779830000000000000,Mon Apr 15 11:12:12 +0000 2024,0,Pulang Mudik Lebaran Ratu Dewa Tinjau Genangan Air di Palembang: Baru pulang dari mudik lebaran Pj Wali Kota Palembang Ratu Dewa segera melakukan peninjauan di beberapa lokasi genangan air atau banjir. https://t.co/D6od1E4nTL,1.77983e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1779830076429025439,1.49783e+18,sumsel24,banjir,relevan,media
1778860000000000000,Fri Apr 12 18:47:15 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/liG6GgkdM3,1.77886e+18,https://pbs.twimg.com/media/GK_FZiXbYAAZbFL.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1778857428236521756,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1778660000000000000,Fri Apr 12 05:54:36 +0000 2024,0,Banjir melanda sejumlah wilayah di Kabupaten Musi Rawas Utara (Muratara) Sumsel akibat luapan sungai Rawas. https://t.co/JBFjajTMgc,1.77866e+18,,,in,Jakarta,0.0,0.0,0.0,https://x.com/kompascom/status/1778662984375763138,23343960.0,kompascom,banjir,relevan,media
1778450000000000000,Thu Apr 11 16:06:12 +0000 2024,0,Kalo Kantor Gubernur Sumsel jalan depannya banjir. ,1.77845e+18,,,in,Better Future,0.0,0.0,0.0,https://x.com/Fathul_Patoel/status/1778454510878494897,484640122.0,Fathul_Patoel,banjir,relevan,individu
1778280000000000000,Thu Apr 11 04:27:05 +0000 2024,0,Masyarakat Muratara Rayakan Lebaran dalam Kondisi Banjir https://t.co/1xqmnucuwR,1.77828e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1778278574958813648,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1777530000000000000,Tue Apr 09 02:35:06 +0000 2024,0,Unggah Sepenggal Lirik Lagu Terbaru yang Rilis pada 13 April 2024 Devano Danendra Justru Banjir Cibiran Netizen: Unggah Sepenggal Lirik Lagu Terbaru yang Rilis pada 13 April 2024 Devano Danendra Justru Banjir Cibiran Netizen. Simak informasi lengkapnya https://t.co/GqGZxEV7KF,1.77753e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1777525618445553867,1.49783e+18,sumsel24,notrelevan,notrelevan,media
1777350000000000000,Mon Apr 08 14:38:15 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/PzbnMkasTR,1.77735e+18,https://pbs.twimg.com/media/GKpmDNkbUAAIDYy.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1777345216548417631,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1777160000000000000,Mon Apr 08 02:22:10 +0000 2024,0,Palembang Langganan Banjir saat Hujan Warga Minta Pemkot Cari Solusi https://t.co/aV4vH6UVJn,1.77716e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1777159973648347349,1.31886e+18,IDNTimesSumsel,banjir,relevan,media
1777100000000000000,Sun Apr 07 22:19:02 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/n3yE43kre3,1.7771e+18,https://pbs.twimg.com/media/GKmF7GiaIAA9bWi.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1777098787615617109,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1776230000000000000,Fri Apr 05 13:02:19 +0000 2024,2,Banjir lahar dingin Gunung Marapi Sumatra Barat menerjang permukiman warga di beberapa titik di Kabupaten Agam Jumat (5/4) sore. Belum diketahui dampak kerusakan dan korban jiwa dalam peristiwa ini. #IDNTimesSumsel : https://t.co/Hu2JfdrmDJ https://t.co/TEdqz0Pmkc https://t.co/aJV1tLKvtJ,1.77623e+18,https://pbs.twimg.com/ext_tw_video_thumb/1776233763795771392/pu/img/389gqULtftdH3lyV.jpg,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1776233907496829386,1.31886e+18,IDNTimesSumsel,banjir lahar dingin,relevan,media
1776210000000000000,Fri Apr 05 11:30:11 +0000 2024,0,Banjir Lahar Gunung Marapi Hantam Permukiman Warga di Kabupaten Agam https://t.co/DQsB3yf8T7,1.77621e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,1.0,https://x.com/IDNTimesSumsel/status/1776210721937960991,1.31886e+18,IDNTimesSumsel,banjir lahar dingin,relevan,media
1776000000000000000,Thu Apr 04 21:40:38 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/hMPsv4KJS2,1.776e+18,https://pbs.twimg.com/media/GKWgXXjbkAAXDnq.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1776001959482249482,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1775650000000000000,Wed Apr 03 22:40:21 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/vpudLEzwy1,1.77565e+18,https://pbs.twimg.com/media/GKRkcbybYAAGP38.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1775654601271972041,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1775450000000000000,Wed Apr 03 08:55:36 +0000 2024,0,10 daerah tersebut menurut BPBD Sumsel memiliki tingkat kerawanan bencana banjir dan longsor. #publishertory #urbanid https://t.co/gTIWW5NM1j,1.77545e+18,,,in,,0.0,0.0,0.0,https://x.com/kumparan/status/1775447045438148895,7.59693e+17,kumparan,longsor dan banjir,relevan,media
1775440000000000000,Wed Apr 03 08:34:04 +0000 2024,0,Tak Malu Bagikan Pengalaman Ikut Ujian Paket C Atta Halilintar Banjir Pujian: Menyala Bang Atta: Tak Malu Bagikan Pengalaman Ikut Ujian Paket C Atta Halilintar Banjir Pujian: Menyala Bang Atta. Simak informasi lengkapnya berikut ini. https://t.co/uzbzgNTUOg,1.77544e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1775441626397356157,1.49783e+18,sumsel24,notrelevan,notrelevan,media
1774560000000000000,Sun Mar 31 22:23:05 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/Q7Z36CBL4Y,1.77456e+18,https://pbs.twimg.com/media/GKCDuq3bEAAxiR3.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1774563093575811524,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1773760000000000000,Fri Mar 29 16:53:23 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/sgrWHsxmWD,1.77376e+18,https://pbs.twimg.com/media/GJ2lFFmbgAAfT-6.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1773755345036616022,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1773320000000000000,Thu Mar 28 12:03:16 +0000 2024,0,Terobos Banjir dengan Motor Listrik Viar? SIapa takutâ€¼ï¸ ini Bukti nyata saat motor listrik Viar bisa terobos Banjir #pajak0rupiah #motorlistrik #madeindonesia #produklokal #ev1 #banjir #dealerviar https://t.co/bE40IWfJ2h,1.77332e+18,https://pbs.twimg.com/ext_tw_video_thumb/1773319730595495937/pu/img/o5HtFc985-ZPeZXC.jpg,,in,,0.0,0.0,0.0,https://x.com/Dealerviar/status/1773319944890982807,3138315841.0,Dealerviar,notrelevan,notrelevan,media
1773300000000000000,Thu Mar 28 10:35:37 +0000 2024,0,Bikin Trend Bareng Pasukan Mobil Mewah Fuji Banjir Pujian Netizen: Bikin Trend Bareng Pasukan Mobil Mewah Fuji Banjir Pujian Netizen. Simak informasi lengkapnya dalam artikel berikut ini. https://t.co/FEN5yV7TgT,1.7733e+18,,,in,,0.0,0.0,0.0,https://x.com/sumsel24/status/1773297888812220537,1.49783e+18,sumsel24,notrelevan,notrelevan,media
1773250000000000000,Thu Mar 28 07:10:11 +0000 2024,0,Curah Hujan Tinggi Berikut Tips Berkendara Melewati Banjir dari Astra Motor Sumsel https://t.co/hgQEaDSOud lewat @rakyatpembaruan.com,1.77325e+18,,,in,"Sumatera Selatan, Indonesia",0.0,0.0,0.0,https://x.com/rakyatpembaruan/status/1773246188780728354,1.47721e+18,rakyatpembaruan,banjir,relevan,media
1772660000000000000,Tue Mar 26 16:26:28 +0000 2024,0,Anggota Piket Polsek Jarai polres lahat polda sumsel melaksanakan giat dalam Rangka Antisipasi Penanggulangan Bencana Alam Banjir dan Longsor Melakukan Pengecekan Debit Sungai Air gaung Kondisi Stabil dan tidak berdambak akan terjadi Banjir. https://t.co/OariK9gnfp,1.77266e+18,https://pbs.twimg.com/media/GJnCJQcaoAAlEFf.jpg,,in,"Jarai, Indonesia",0.0,0.0,0.0,https://x.com/POLSEK_JARAI/status/1772661407630213449,1.55886e+18,POLSEK_JARAI,longsor dan banjir,relevan,media
1772520000000000000,Tue Mar 26 07:11:20 +0000 2024,0,Polda Sumsel Banjir Karangan Bunga Dapat Dukungan Berantas Debt Collector https://t.co/YpDzyAPdOT,1.77252e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/jpnncom/status/1772521702284796314,79130206.0,jpnncom,notrelevan,notrelevan,media
1772460000000000000,Tue Mar 26 03:18:29 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector via @@obamaklik.id https://t.co/SseadvCjsJ,1.77246e+18,,,in,,0.0,0.0,0.0,https://x.com/obamaklik/status/1772463104653222323,1.68598e+18,obamaklik,notrelevan,notrelevan,media
1772340000000000000,Mon Mar 25 19:05:41 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector https://t.co/5m4DGqT2X1,1.77234e+18,,,in,"Sukajadi, Indonesia",0.0,0.0,0.0,https://x.com/Indra97682245/status/1772339087514423764,8.42957e+17,Indra97682245,notrelevan,notrelevan,media
1772340000000000000,Mon Mar 25 19:03:59 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector https://t.co/fXId0KVjSE,1.77234e+18,,,in,,0.0,0.0,0.0,https://x.com/JonoMpgi94244/status/1772338658823340410,1.68597e+18,JonoMpgi94244,notrelevan,notrelevan,media
1772280000000000000,Mon Mar 25 15:20:11 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector PALEMBANG - Puluhan karangan bunga membanjiri Markas Kepolisian Daerah (Mapolda) Sumatera Selatan sejak Sabtu (23/3/2024) hingga Senin (25/3/2024). https://t.co/xdbKH2EElV,1.77228e+18,https://pbs.twimg.com/ext_tw_video_thumb/1772282275352449024/pu/img/1HeJM3C8LY0adnSk.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/kskp_boom_baru/status/1772282337016869186,1.60139e+18,kskp_boom_baru,notrelevan,notrelevan,media
1772280000000000000,Mon Mar 25 15:19:35 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector - https://t.co/hFf3lO61pP https://t.co/SHjppEtEIJ,1.77228e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/NEW_BERITAANDA/status/1772282185867010074,426520813.0,NEW_BERITAANDA,notrelevan,notrelevan,media
1772280000000000000,Mon Mar 25 15:16:57 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector Back To Basic and Proportional. #poldasumsel #poldasumateraselatan #polisisumsel #PolrestabesPalembang #polisipalembang #polisiindonesia #polripresisi https://t.co/lDEWjJL9yj,1.77228e+18,https://pbs.twimg.com/ext_tw_video_thumb/1772280483457470464/pu/img/pVA-f0r_EjAaoZtt.jpg,,in,,0.0,0.0,0.0,https://x.com/humas_IT_II/status/1772281526228517026,1.40952e+18,humas_IT_II,notrelevan,notrelevan,media
1772270000000000000,Mon Mar 25 14:41:42 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector @DivHumas_Polri https://t.co/fu9R6yv4nd,1.77227e+18,,,in,Jakarta Timur,0.0,0.0,0.0,https://x.com/DppAliansi/status/1772272654709403655,2555951688.0,DppAliansi,notrelevan,notrelevan,media
1772250000000000000,Mon Mar 25 13:16:00 +0000 2024,1,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector PALEMBANG - Puluhan karangan bunga membanjiri Markas Kepolisian Daerah (Mapolda) Sumatera Selatan sejak Sabtu (23/3/2024) hingga Senin (25/3/2024). Karangan bunga tersebut https://t.co/65B3DVudpC,1.77225e+18,https://pbs.twimg.com/media/GJhM4K9aUAAig2f.jpg,,in,"Sumatera Selatan, Indonesia",0.0,0.0,0.0,https://x.com/LakitanPolsek/status/1772251086159503743,1.26368e+18,LakitanPolsek,notrelevan,notrelevan,media
1772240000000000000,Mon Mar 25 12:41:53 +0000 2024,12,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Aksi Premanisme Berkedok Debt Collector PALEMBANG - Puluhan karangan bunga membanjiri Markas Kepolisian Daerah (Mapolda) Sumatera Selatan sejak Sabtu (23/3/2024) hingga Senin (25/3/2024). https://t.co/byOKx2RsSR,1.77224e+18,https://pbs.twimg.com/ext_tw_video_thumb/1772242429619703808/pu/img/jWhzDpyosGA8oaOj.jpg,,in,"Kota Palembang, Sumsel",0.0,2.0,3.0,https://x.com/Polsek_Kalidoni/status/1772242502348587354,1.64713e+18,Polsek_Kalidoni,notrelevan,notrelevan,media
1772240000000000000,Mon Mar 25 12:35:08 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector https://t.co/dNUgBHrTIa,1.77224e+18,https://pbs.twimg.com/media/GJhDnaTbgAA3dWk.jpg,,in,,0.0,0.0,0.0,https://x.com/Unit_Kamsel/status/1772240803374489629,1.3058e+18,Unit_Kamsel,notrelevan,notrelevan,media
1772240000000000000,Mon Mar 25 12:13:29 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector PALEMBANG - Puluhan karangan bunga membanjiri Markas Kepolisian Daerah (Mapolda) Sumatera Selatan sejak Sabtu (23/3/2024) hingga Senin (25/3/2024). https://t.co/JreYuoKfRT,1.77224e+18,,,in,Kota Palembang,0.0,0.0,0.0,https://x.com/polsekgandusplg/status/1772235354726150353,1.56521e+18,polsekgandusplg,notrelevan,notrelevan,media
1772230000000000000,Mon Mar 25 12:11:07 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector BACK TO BASIC AND PROPORTIONAL @divisihumaspolri @multimedia.humaspolri @polisi_sumsel @multimedia.poldasumsel @kemenpanrb @kapolda_sumsel @rachmad_wibowo @pwnarto3 https://t.co/3kZEoYAugD,1.77223e+18,https://pbs.twimg.com/ext_tw_video_thumb/1772234689857892352/pu/img/YN9mtsyAW2060DnH.jpg,,in,,0.0,0.0,0.0,https://x.com/PolisiPalemban3/status/1772234758111822052,1.41733e+18,PolisiPalemban3,notrelevan,notrelevan,media
1772230000000000000,Mon Mar 25 11:32:51 +0000 2024,0,Mapolda Sumsel Banjir Karangan Bunga Dukung Polisi Tindak Tegas Premanisme Berkedok Debt Collector PALEMBANG - Puluhan karangan bunga membanjiri Markas Kepolisian Daerah (Mapolda) Sumatera Selatan sejak Sabtu (23/3/2024) hingga Senin (25/3/2024). https://t.co/ZBBokBBBLT,1.77223e+18,,,in,,0.0,0.0,0.0,https://x.com/polseksako_plg/status/1772225127369031934,1.1017e+18,polseksako_plg,notrelevan,notrelevan,media
